welfare_id,welfare_service_name,welfare_dept_name,welfare_target_detail,welfare_crit,welfare_service_content,welfare_howto,welfare_contact,welfare_phone,welfare_site_name,welfare_site_link,welfare_purpose,welfare_family,welfare_target,welfare_life
WLF00000070,국가유공자등취업지원,국가보훈처 생활안정과,"독립유공자 본인 및 배우자, 자녀, 손자녀를 지원합니다.

독립유공자의 장손인 손자녀가 질병 또는 장애나 고령 등으로 취업이 어려운 경우, 그 장손인 손자녀의 자녀 중 1명 지원


국가유공자, 6.18자유상이자 본인 및 배우자, 자녀, (조)부모를 지원합니다.

2012.7.1. 이전 등록자로서 사망한 국가유공자의 자녀가 없고 부모만 있는 경우로서 그 부 또는 모가 질병 또는 장애나 고령 등으로 인하여 취업이 어려운 경우에 그 부 또는 모가 지정하는 사망한 국가유공자의 형제자매 중 1인
2012.7.1. 이전 등록자로서 1953.7.27이전 및 참전유공자 예우에 관한 법률 별표의 규정에 의한 전투 중에 전사 또는 순직한 군경의 자녀가 질병 또는 장애나 고령 등으로 인하여 취업이 어려운 경우에 그 6.25전몰.순직군경 유자녀의 자녀 1인
단, 전몰.순직군경의 배우자 또는 부모가 1993년 1월 1일 이후 보상금을 받은 사실이 있는 경우는 제외


보훈보상대상자 본인 및 배우자를 지원합니다.

재해부상군경 및 재해부상공무원, 그 배우자를 지원
재해사망군경 및 재해사망공무원의 배우자 지원


5.18민주유공자, 특수임무유공자 본인 및 배우자, 자녀, (조)부모를 지원합니다.

2012.7.1. 이전 등록자로서 사망한 5.18민주유공자, 특수임무사망자의 배우자 및 자녀가 없고 부모만 있는 경우로서 그 부 또는 모가 질병 또는 장애나 고령 등으로 인하여 취업이 어려운 경우에 그 부 또는 모가 지정하는 5.18민주유공자 및 특수임무사망자 또는 행방불명자의 형제자매 중 1인


장애정도판정 고엽제후유의증환자 본인 및 배우자, 자녀를 지원합니다.","

업체 등으로부터 직종확보 후 취업우선순위 및 채용자격요건 등을 고려하여 채용예정 인원의 5배 범위 내에서 추천하여 선정합니다.



","1일 20명(제조업은 200명) 이상 공/사기업이 업종별로 고용인의 3~9%를 보훈특별고용 및 가점취업으로 의무 채용하도록 합니다.
일반직공무원 등 정원이 5명 이상인 국가기관 등에서 일반직공무원 등 정원의 15%를 의무 채용합니다.
기업체, 일반직공무원(6급 이하) 등 채용시험 시 취업지원 대상자별로 본인 득점에 만점의 5~10%의 가점을 부여합니다.","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",보훈상담센터,1577-0606,보훈상담센터,,9,12,5,6
WLF00000071,여성경제활동 촉진지원(여성새로일하기지원센터 사업),여성가족부 경력단절여성지원과,"혼인, 임신, 출산, 육아와 가족구성원을 돌봐야 하는 이유로 경제활동을 중단하였거나 경제활동을 한 적이 없는 여성 중 구직을 희망하는 여성을 지원합니다.","


구직을 희망하는 여성에 대해 공공 고용서비스를지원합니다.




","여성새로일하기센터에서 1:1 상담 후, 적합한 취업처를 알선합니다.","거주지 읍/면/동 주민센터, 여성새로일하기센터에서 ‘서비스 신청’",새일센터 홈페이지(e새일),1544-1199,새일센터 홈페이지(e새일),https://saeil.mogef.go.kr,9,12,5,6
WLF00000073,지역 청소년활동정책 진흥사업(구 17개 시도 지방청소년 활동진흥센터 운영 지원),여성가족부 청소년활동진흥과,"지방에 중앙의 청소년정책을 전달하기 위한 17개 시도 지방 센터 지원사업으로, 수혜 범위는 지역 전체의 청소년 및 청소년 지도자입니다.","
                                   
                                   
                                   
                                   
선정기준은 지원대상의 내용을 참고해주시기 바랍니다.
                                   
                                   
","지역 청소년활동 진흥을 위해 아래의 사업을 지원합니다.

지역청소년활동의 요구에 관한 조사
지역청소년자원봉사활동의 활성화
청소년수련활동 인증제도의 지원
인증받은 청소년수련활동의 홍보와 지원
청소년활동 프로그램의 개발과 보급
청소년활동에 대한 교육과 홍보
숙박형 등 청소년수련활동 계획의 신고에 대한 지원
숙박형 등 청소년수련활동 관련 정보공개에 대한 지원
그 밖에 청소년활동을 위하여 필요한 사업","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",부산광역시청소년활동진흥센터,051-852-3461~2,부산광역시청소년활동진흥센터,http://www.bsyouthvol.net,9,12,5,6
WLF00000075,여성기업종합지원센터운영,중소벤처기업부 정책총괄과,여성이 운영하는 기업이나 예비여성창업자를 지원합니다.,"
                                   
                                   
                                   
                                   
선정기준은 지원대상의 내용을 참고해주시기 바랍니다.
                                   
                                   
","여성 전용 창업 보육실 입주를 지원합니다.

전국 17개 여성기업종합지원센터221개 보육실(2020년 12월 기준)","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",여성기업종합정보포털,,여성기업종합정보포털,https://www.wbiz.or.kr,9,12,5,6
WLF00000077,원폭피해자지원,보건복지부 질병정책과,원폭 피해자에게 지원합니다.,"


대한적십자사에 등록된 원폭피해자를 지원합니다.
일본정부에서 인정한 원폭피해자 등록증 소지자(건강수첩 소지)와 대한적십자사에서 관리하는 원폭피해자(건강수첩 미소지자)를 지원합니다.




","진료보조비는 매달 10만원을 지급합니다. 합천원폭피해자복지회관에 입소한 경우에는 매달 5만원을 지급합니다.
진료비는 건강수첩을 소지하지 않은 경우, 본인부담금 전액을 지원합니다.
원폭 피해자가 사망했을 경우에는 유족에게 장제비 150만원을 일시에 지급합니다.","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",대한적십자사,,대한적십자사,http://www.redcross.or.kr/,9,12,5,6
WLF00000087,"지방세 비과세감면(주민세, 취득세, 자동차세, 재산세, 지역자원시설세 등)",,"생계의료주거교육급여 수급자 등의 균등할 주민세를 감면합니다.

수급자, 외국인등록한 날로 부터 1년이 경과되지 않은 외국인, 미성년자(단, 미성년자가 아닌 자와 주민등록상 같은 세대를 구성하는 경우 제외), 세대원


지방세를 감면하고 있는 대상자는 다음과 같습니다.

국가유공자 단체 등*
* 대한민국상이군경회, 전몰군경유족회, 전몰군경미망인회, 광복회, 419민주혁명회, 419혁명희생자유족회, 419혁명공로자회, 재일학도의용군동지회 및 무공수훈자회, 대한민국특수임무유공자회, 고엽제전우회, 6.25참전유공자회, 대한민국월남전참전자회
노인복지시설을 설치운영하는 자
사회복지법인과 사회복지시설로서 양로시설(입소자의 비용이 없거나 국가 또는 지자체가 전액으로 부담하는 시설로 한정), 아동양육시설, 모자가족복지시설, 부자가족복지시설, 미혼모자가족복지시설, 한센병요양시설, 사단법인 한국한센복지협회
어린이집 및 유치원, 「아동복지법」 제52조제1항제8호에 따른 지역아동센터를설치운영하는 자


차량취득세 및 자동차세 감면대상자는 다음과 같습니다.

국가유공자로서 상이등급 1급부터 7급
518민주화운동부상자로서 신체장해등급 1급부터 14급까지의 판정을 받은 자
고엽제후유의증환자로서 경도 장애 이상의 장애등급 판정을 받은 자
장애인(장애의 정도가 심한 장애인)이 본인명의로 등록하거나 그 장애인과 동일한 세대별 주민등록표에 기재되어 있고 가족관계등록부에 따라 장애인의 배우자ㆍ직계혈족ㆍ형제자매, 장애인의 직계혈족의 배우자, 장애인의 배우자의 직계혈족ㆍ형제자매 중 어느 하나에 해당하는 관계가 있는 것이 확인(취득세의 경우에는 해당 자동차 등록일에 세대를 함께 하는 것이 확인되는 경우로 한정)되는 사람이 공동명의로 등록하는 자동차


다자녀가구의 경우,자동차취득세감면을 지원하며 다자녀가구에 대한 상세 내용은 다음과 같습니다.

만 18세미만 3명 이상의 자녀 양육자(가족관계등록부 기준, 양자 및 배우자 자녀 포함 / 입양자녀의 경우 친생부모의 자녀수에 포함하지 않음)","
                                   
                                   
                                   
                                   
선정기준은 지원대상의 내용을 참고해주시기 바랍니다.
                                   
                                   
","기초수급자 등의 균등할 주민세를 비과세합니다.(지방세법 제75조 참고)
장애인, 국가유공자가 보철용ㆍ생업활동용으로 사용하기 위하여 취득하는 자동차*로서 「지방세법」 제125조제1항에 따른 자동차세 중 어느 하나의 세목에 대하여 먼저 감면을 신청하는 1대에 대해서는 취득세 및 자동차세를 각각 2021년 12월 31일까지 면제합니다.
* 자동차는 ①승차정원 15명 이하의 승합자동차, ②최대적재량 1톤 이하 화물자동차, ③250cc 이하 이륜자동차,④다음 중 어느 하나에 해당하는 승용자동차
- 배기량 2000cc 이하
- 승차 정원 7명이상 10명이하
- 자동차의 구분기준이 2006.1.1.부터 화물자동차에서 승용자동차로 분류(2005.12.31.이전의 경우 제외)
국가유공자 단체가 취득소유하는 부동산의 취득세, 재산세, 지역자원시설세, 등록면허세, 주민세(종업원분 및 재산분) 면제를 감면합니다.
노인복지시설을 설치ㆍ운영하기 위하여 취득하는 부동산 취득세, 재산세, 지역자원시설세 감면합니다.
다자녀가구의 자동차 취득세를 감면합니다.
* 2021.12.31까지 취득세 감면하며, 승용자동차(7~10인승), 승합차(15인승 이하), 화물차(1톤 이하), 250cc이하의 이륜자동차 전액 면제
* 승차정원이 7명 미만인 승용자동차의 경우에는 140만원까지 경감
사회복지법인 지방세*를 감면합니다.
* 취득세, 재산세, 지역자원시설세, 등록면허세, 주민세 재산분 및 종업원분 감면
어린이집 및 유치원을 설치ㆍ운영하기 위하여 취득하는 부동산 취득세, 재산세를 면제합니다.
「아동복지법」제52조제1항제8호에 따른 지역아동센터를 설치ㆍ운영하기 위하여 취득하는 부동산에 대해서는 취득세, 재산세를 면제합니다.","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",행정안전부,044-205-3860,행정안전부,,9,12,5,6
WLF00000088,석면피해구제급여,환경부 환경피해구제과,"석면피해(특별유족)를 인정 받은 자를 지원합니다.
산재보험이나 다른 법에 의한 보상을 받은 경우에는 지원 대상에서 제외합니다.","


석면피해(특별유족) 인정 신청자는 석면피해판정위원회에서 석면질병*으로 판정을 받아야 합니다.
* 석면질병: 악성중피종, 원발성폐암, 석면폐증, 미만성흉막비후 등
석면피해구제법 시행령 별표 1의 인정기준을 충족해야 합니다.




","구제급여 지원내용은 다음과 같습니다.







구분
지원내용





요양급여


건강보험법 등에 따른 본인부담금

(연간한도 약 500만원)




요양생활수당(중피종, 폐암)


1,466,830원/월

(2인 가구 기준 중위소득의 475/1000)




요양생활수당(석면폐증 1급,미만성 흉막비후)


1,056,120원/월

(2인 가구 기준 중위소득의 342/1000)




요양생활수당(석면폐증 2급)


704,080원/월

(2인 가구 기준 중위소득의 228/1000)




요양생활수당(석면폐증 3급)


352,080원/월

(2인 가구 기준 중위소득의 114/1000)




장의비/특별장의비


2,777,000원

(2인 가구 기준 중위소득의 897/1000)




특별유족 조위금(중피종, 폐암)


41,550,000원

(장의비의 1,500/100)




특별유족 조위금(석면폐증 1급, 미만성 흉막비후)


20,775,500원

(장의비의 750/100)




특별유족 조위금(석면폐증 2급)


13,850,000원

(장의비의 500/100)




특별유족 조위금(석면폐증 3급)


6,925,000원

(장의비의 250/100)




구제급여조정금


특별유족조위금 - 기 지급 급여액

(* 수급자 중도 사망 시 지급)","거주지 읍/면/동 주민센터, 환경부에서 ‘서비스 신청’",한국환경산업기술원 석면피해 구제팀,1833-7690,한국환경산업기술원 석면피해 구제팀,www.adrc.or.kr,9,12,5,6
WLF00000090,"장애대학생 교육활동 지원(구, 장애대학생 도우미 지원)",교육부 특수교육정책과,장애대학(원)생이 재학 중인 대학을 지원합니다.,"


대학에서장애대학(원)생을 대상으로 수요조사하여 신청서를 사업전담기관(국가평생교육진흥원)에 제출하면 신청내용의 적정성 여부를 검토하여 예산 범위 내 지원합니다.




","교육지원인력을 통해 장애대학(원)생에게 이동, 대필, 수어통역, 속기 등 대학 내 생활지원과 학습지원을 합니다.","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",국가평생교육진흥원,02-3780-9887,국가평생교육진흥원,www.nile.or.kr,9,12,5,6
WLF00000093,버팀목대출보증,금융위원회,"신청일 현재 세대주로서 세대주를 포함한 세대원 전원이 무주택자에게 지원합니다.
배우자 소득 합산 연소득이 5천만원 이하, 21년기준 순자산가액 2.92억원 이하인 자(배우자 합산)에게 지원합니다.","


단독세대주를 제외한 만 19세 이상인 세대주로 아래 요건 구비자를 지원합니다.

세대주를 포함한 세대원 전원이 무주택인 자(만 25세 이상 단독세대주도 가능)
부부합산 연간소득금액이 5천만원 이하,순자산가액2.92억원이하(혁신도시 이전 공공기관 또는 타 지역으로 이주하는 재개발 구역 내 세입자 및 2자녀이상 가구는 6천만원까지 허용)
임대차계약을 체결하고 임차보증금의 5% 이상을 지급한 자
임차보증금이 수도권 3억원 이하, 지방 2억원 이하의 주택(2자녀 이상 가구일 경우는 수도권 4억, 지방 3억원 이하)






","대출금의 90% 이내에서 보증을 지원합니다.
※ 단, 보증한도는 보증신청인의 개인별 연간소득금액 및 연간부채상환 예상액에 따라 다르게 적용","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",한국주택금융공사 대표전화,1688-8114,한국주택금융공사 대표전화,,9,12,5,6
WLF00000094,청소년유해환경개선,여성가족부 청소년보호환경과,청소년 유해환경 개선과 관련된 단체 및 사업자를 지원합니다.,"

민간공모를 통해 단체를 선정합니다.



","매년 유해환경 개선을 위한 사업자 민간 공모를 통해운영비를 지원합니다.

편의점, 슈퍼 등 3,000개소를 대상으로 청소년 유해약물 예방활동사업(교육사업)을 진행할 수 있도록 지원합니다.","거주지 읍/면/동 주민센터, 여성가족부에서 ‘서비스 신청’",여성가족부,,여성가족부,http://www.mogef.go.kr/,9,12,5,6
WLF00000095,저임금근로자 사회보험료지원사업(두루누리),고용노동부 고용지원실업급여과,"근로자 10인 미만 사업 월평균보수 220만원미만 근로자, 예술인, 노무제공자 및 그 해당사업주가 부담하는 고용보험,국민연금 보험료의 일부를 지원합니다.

예술인, 노무제공자는 고용보험료만 지원


2021년부터는 신규가입자에 대해서만 지원합니다.","


지원신청일이 속하는 달의 말일 현재, 근로자인 피보험자수가 10명 미만이어야 합니다.
전년도 말 기준의 사업인 경우에는 다음에 해당하면 지원합니다.

전년도 월평균 근로자 수가 10명 미만인 경우
전년도 월평균 근로자 수가 10명 이상인 경우에는 보험료 지원금 신청일을 기준으로 직전 3개월 연속 근로자 수가 10명 미만인 경우


사업장 적용일이 당해 연도인 신규 사업장의 경우에는 다음에 해당하면 지원합니다.

당연 적용 성립 신고 당시 근로자 수가 10명 이상이거나, 사업장 적용일이 당해 연도에 소급된 신규 사업장인 경우 보험료 지원 신청월을 기준으로 직전 3개월 연속 근로자 수가 10명 미만인 경우
사업장 적용일이 속한 달~지원신청일이 속하는 달까지의 기간이 3개월 미만일 때에는 해당 기간 연속 근로자 수가 10명 미만인 경우


지원대상 근로자의 재산종합소득등의 기준은 다음과 같습니다.

지원자 재산의 과세표준액이 6억원 미만인 경우
지원자의 소득세법상 종합소득 3,800만원 미만인 경우






","지원 요건에 해당하는 대상자의 고용보험과 국민연금 보험료 부담분을 다음달 보험료에서 차감하고 지원합니다.
신규 가입자에게80%를 지원합니다.","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",근로복지공단,,근로복지공단,http://www.kcomwel.or.kr/,9,12,5,6
WLF00000096,제대군인전직지원금,국가보훈처 제대군인일자리과,"5년 이상, 19년 6개월 미만을 복무하고 전역한 제대군인을 지원합니다.","


군인연금 비대상 제대군인이 취업(창업)하지 못한 상태에서 대통령령으로 정하는 적극적인 구직활동(창업활동 포함)을 하는 경우 선정합니다.
전역한지 6개월이 지난 후에 전직지원금 지급을 신청하거나 군인연금법에 따른 퇴직연금, 퇴역연금일시금 및 퇴역연금공제일시금 중 어느 하나를 받았거나 받고 있는 경우 선정에서 제외합니다.




","중기복무자는 매월 25만원, 장기복무자는 매월 50만원씩 6개월 간 지원합니다.
수급기간 중 취업이나 창업을 한 경우에는 해당 달부터 남은 달까지 받을 총 지급액의 50%를 일시금으로 지급합니다.
다만, 적극적으로 구직활동을 하지 않거나 거짓, 그밖에 부정한 방법으로 전직지원금을 신청한 경우 지급을 중단합니다(본인의 질병ㆍ부상ㆍ임신ㆍ출산 및 천재지변은 제외).","거주지 읍/면/동 주민센터, 제대군인지원센터에서 ‘서비스 신청’",경기북부제대군인지원센터,1577-3883,경기북부제대군인지원센터,,9,12,5,6
WLF00000103,기타재가급여(장기요양보험 복지용구),보건복지부 요양보험제도과,"장기요양 1~5등급, 인지지원등급을 받은 65세 이상 노인 및 노인성 질병을 가진 65세 미만 국민(건강보험 가입자 및 의료급여 수급자)에게 지원합니다.
다음에 해당하는 경우 지원 대상에서 제외합니다.

노인장기요양법 수급자 중 시설급여를 제공하는 장기요양기관에 입소한 자
타 법령에 다른 사회복지시설(사회복지사업법 제34조 제2항의 규정에 의한 신고를 하지아니하고 설치, 운영되는 시설을 포함)에 입소한 사람
다만, 노인복지법 제32조에 의한 노인복지주택에 입소 중인 수급자는 제외
복지용구 급여를 받던 중 시설입소 시 그 시점부터 지급 중단
수급자가 의료기관에 15일 이상 입원한 기간에는 전동침대, 수동침대, 이동욕조, 목욕리프트 대여 불가
수급자가 복지용구와 동일한 품목을 타 법령에 의해 지급받은 경우 급여 제한(수급자가 장애인으로서 복지용구와 동일한 품목을 국민건강보험법에 따라 장애인 보장구 급여를 지급받은 경우)","
                                   
                                   
                                   
                                   
선정기준은 지원대상의 내용을 참고해주시기 바랍니다.
                                   
                                   
","일상생활과 신체활동 지원에 필요한 용구(18개 품목)를 지원합니다(연간 160만원).

구입: 이동변기, 목욕의자, 성인용보행기, 안전손잡이, 미끄럼방지용품, 간이변기, 지팡이, 욕창예방방석, 자세변환용구, 요실금 팬티, 욕창예방매트리스
대여: 수동휠체어, 전동침대, 수동침대, 욕창예방매트리스, 이동욕조, 목욕리프트, 경사로","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",보건복지부 콜센터,129,보건복지부 콜센터,http://www.129.go.kr,9,12,5,6
WLF00001186,건강가정지원센터운영,여성가족부 가족정책과,"지원대상 및 선정기준


해당서비스를 신청한 대한민국 국민을 지원합니다.","



해당서비스를 신청한 대한민국 국민을 지원합니다.




","가정 내에서 발생하는 가족 간의 갈등 및 문제해결을 위한 가족상담 서비스를 지원합니다.
생애주기별 부모교육이나 아버지 교육 등 건강한 가정을 위한 가족교육을 지원합니다.
가족이 함께 참여할 수 있는 가족문화프로그램을 지원합니다.","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",지방건강가정지원센터,1577-9337,지방건강가정지원센터,http://www.familynet.or.kr,9,12,5,6
WLF00001174,청소년국제교류,여성가족부 청소년활동진흥과,"만 15세~24세 청소년(프로그램에 따라 지원 가능 연령 상이)에게 지원합니다.

사회적 배려계층 : 기초생활수급자, 저소득한부모가족, 다문화가족, 장애청소년, 북한이탈자, 법정차상위계층, 농어촌청소년","


선발은 공개모집으로 진행하며, 다음과 같습니다.

모집공고  1차 서류심사  2차 면접심사






","국가간 청소년 교류를 지원합니다.
한중 청소년 교류를 지원합니다.
청소년 해외체험프로그램(해외자원봉사단 파견)을 지원합니다.
국제행사 및 회의 파견을 지원합니다.","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",여성가족부 청소년활동진흥과,02-2100-6256,여성가족부 청소년활동진흥과,https://www.youth.go.kr/iye,9,12,5,6
WLF00001175,보호종료아동 자립수당 지급,보건복지부 아동권리과,"아동복지시설, 가정위탁보호종료 3년 이내 아동을 지원합니다.","



아동복지시설, 가정위탁 보호종료 3년 이내 아동 중 다음 사항에 모두 해당하는 경우에 지원합니다.
- 보호종료일을 기준으로,과거2년 이상 연속하여 보호를 받은 자
- 만 18세 이후 만기 또는 연장 보호종료된 자(단, 17년 5월 이후 보호종료자에 한함)
- 다만, 특별한 사유로 아동복지심의위원회에서 심의의결한 경우








",보호종료아동 자립수당 월 30만원을 지급합니다.,"거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",보건복지부 콜센터,129,보건복지부 콜센터,http://www.129.go.kr,9,12,5,6
WLF00001176,암검진사업,보건복지부 질병정책과,"의료급여 수급권자에게 지원합니다. 
건강보험가입자 및 피부양자로서 당해연도 검진대상자 중 보험료 부과기준으로 지역가입자는 월 94,000원 이하, 직장가입자는 월 100,000원 이하인 자(2020년 11월 기준)를 지원합니다."," 
 
 
 
암 종류별 표준 검진 연령, 성별, 검진주기는 다음과 같습니다. 
 
위암: 만 40세 이상의 남성과 여성, 2년 
간암: 만 40세 이상의 해당 연도 전 2년간 간암발생 고위험군 해당자, 6개월 
대장암: 만 50세 이상의 남성과 여성, 1년 
유방암: 만 40세 이상의 여성, 2년 
자궁경부암: 만 20세 이상의 여성 
폐암 : 30갑년 이상의 흡연력을 가진 만54세-74세 흡연자 중 기준 충족하는 경우, 고위험군 해당자 2년 
 
 
","위암, 간암, 대장암, 자궁경부암, 유방암, 폐암의 6종에 대한 검진을 실시합니다.
의료급여수급권자, 건강보험가입자 상위 50% 대장암자궁경부암 대상자, 그리고 건강보험가입자 하위 50%에 해당하는 분께 자부담 10% 비용을 지원합니다.","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",국가암조기검진사업정보시스템,,국가암조기검진사업정보시스템,http://ncs.ncc.re.kr,9,12,5,6
WLF00001177,저소득층 본인부담금 경감,보건복지부 요양보험제도과,"본인부담금 100분의 60을 감경하는자는 아래와 같습니다.

의료급여법 제3조제1항제2호부터 제9호까지의 규정에 따른 수급자
국민건강보험법 시행규칙 제15조에 따라 국민건강보험공단으로부터 건강보험 본인부담액 경감 인정을 받은 자
천재지변 등 보건복지부령으로 정하는 사유로 인하여 생계가 곤란한 자
국민건강보험법 제69조 제4항 및 제5항의 월별 보험료액이 국민건강보험 가입자 종류별 및 가입자 수별 보험료 순위 0~25% 이하에 해당되며, 직장가입자는 재산이 일정 기준 이하인 자





본인부담금의 100분의 40을 감경하는 자는 아래와 같습니다.

국민건강보험법 제69조제4항 및 제5항의 월별 보험료액이 국민건강보험 가입자 종류별 및 가입자수별 보험료 순위 25% 초과~50% 이하에 해당되며, 직장가입자는 재산이 일정기준 이하인 자","
                                   
                                   
                                   
                                   
선정기준은 지원대상의 내용을 참고해주시기 바랍니다.
                                   
                                   
",본인부담금 60% 또는 40%를 지원합니다.,"거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",국민건강보험공단,,국민건강보험공단,http://www.nhis.or.kr/,9,12,5,6
WLF00001180,학대피해아동 쉼터 설치 및 운영,보건복지부,학대피해아동을 지원합니다.,"


지역아동보호전문기관에서 아동학대 신고접수 후 현장조사 등을 통해 학대피해로 격리보호가 필요하다고 판단한 아동을 지원합니다.




","학대피해 아동을 쉼터 시설에 거주하게 하여 보호하고, 숙식을 제공합니다.
의복 등 생필품을 지원하고 일상행활 훈련 및 생활을 지원합니다.
심리검사, 개별 및 집단 심리치료, 건강검진 및 병원치료를 지원합니다.
학업지도, 안전교육, 문화체혐, 체육활동 등 교육 및 정서를 지원합니다.","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",보건복지부 콜센터,129,보건복지부 콜센터,http://www.129.go.kr,9,12,5,6
WLF00001124,진폐근로자보호,고용노동부 산재보상정책과,"광업 분진작업 종사하였거나 종사하는진폐근로자와 그 유족에게 지원합니다.
지원대상은 구체적으로 다음과 같습니다.

진폐위로금: 광업 분진작업 종사 경력자 중 산재보험법에 의한 장해등급을 받은 자
건강진단 : 광업에서 1년 이상 분진작업에 종사한 경력자
건강진단지원금 :광업 분진작업 종사 근로자를 대상으로 정기건강진단 실시 및 정밀건강진단자에 대한 진단수당과 이송료 지급
장학금 : 진폐근로자의 중고등학생 자녀","
                                   
                                   
                                   
                                   
선정기준은 지원대상의 내용을 참고해주시기 바랍니다.
                                   
                                   
","광업 분진작업 종사 경력자에게 진폐위로금과 건강진단, 자녀학자금, 건강진단지원금을 지원합니다.

장해등급에 따라 평균 임금의 215일~1,040일분의 진폐재해위로금 지급(10.11.21. 이전에 진폐로 장해판정을 받은 경우, 산재보험 장해일시금 또는 유족일시금의 60% 지급)
진폐건강진단 비용 실비 지원
진폐근로자 자녀의 중고등학교 학자금 지원
정밀건강진단 실시자에 대해 입원 1일당 5만원 진단 수당 및 병원 통원료 실비지원","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",근로복지공단 업무상질병부,052-704-7442,근로복지공단 업무상질병부,www.kcomwel.or.kr,9,12,5,6
WLF00004647,국민연금 출산크레딧,보건복지부 국민연금정책과,2008.1.1. 이후 둘째 이상 자녀를 출산(입양포함)한국민연금 가입자를 지원합니다.,"


자녀가 2명 이상인 경우, 최대 50개월*까지 가입기간을 추가로 산입합니다.
* 최대 50개월

자녀가 2명인 경우에는 12개월 추가
자녀가 3명 이상인 경우에는 12개월 + 2자녀를 초과하는 1명마다 18개월 추가(최대 50개월까지)


지원받을 수 있는 법적인 자녀*는 법률상 혼인 중에 출생한 자, 인지된 출생자, 양자, 양아버지나 새아버지의 성과 본을 따르는 양자, 입양된 자녀입니다.
* 친생자(민법 제844조), 인지된 출생자(민법 제855조~제864조), 양자(민법 제866조~제897조), 친양자(민법 제908조의2~제908조의8), 입양촉진 및 절차에 관한 특례법에 의해 입양된 자녀




","2008.1.1. 이후 둘째 이상 자녀를 출산(입양포함)한 국민연금 가입자가 노령연금 수급권을 취급한 때나, 가입기간을 추가로 인정받아 노령연금 수급권을 취득할 수 있는 경우 신청합니다.","거주지 읍/면/동 주민센터, 국민연금공단에서 ‘서비스 신청’",국민연금공단,1355,국민연금공단,http://www.nps.or.kr,9,12,5,6
WLF00004648,(산재근로자)케어센터지원,고용노동부 산재보상정책과,"경기케어센터는 입소가 결정된 날 현재 만 60세 이상의 산재장해등급 제1~3급에 해당하는 자 또는 만 60세 미만 산재장해등급 제1~3급 해당자 중 운영위원회에서 입소가 가능하다고 인정하는 자를 지원합니다.
태백케어센터는 입소가 결정된 날 현재 만 60세 이상의 진폐장해인, 만성폐쇄성폐질환 급여수급자, 진폐의증자중 운영위원회에서 입소가 가능하다고 인정하는 자를지원합니다.","


지원대상 기준에 따르되, 다음 각 호의 사항을 종합적으로 판단하여 결정합니다.

부양의무자의 부양능력
신체적정신적 상태
일상생활 수행능력 정도
과거병력가족력신체기능 등 의료적인 측면
가족의 특성






","숙박서비스를 제공합니다.
- 1인1실 주거공간(태백케어는 2인1실), 건강한 식생활 관리청소침구류 세탁
생활여가서비스를 제공합니다.
- 투약보조, 혈당혈압체크, 배뇨/배변 등 24시간 케어
- 식사목욕피복입기 등 일상생활 보조
의료재활서비스를 제공합니다.
촉탁의사 건강상담에 따른 개인별 건강관리서비스","거주지 읍/면/동 주민센터, 근로복지공단에서 ‘서비스 신청’",경기케어센터,031-359-0515,경기케어센터,,9,12,5,6
